"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","PubMed ID","Document Type","Publication Stage","Open Access","Source","EID"
"N., Li, Na; B., Wang, Baorong; Q., Huang, Qian; Z., Zhu, Zhaolong; Y., Dou, Yanxing; F., Jiao, Feng; S., An, Shaoshan","Li, Na (57206693222); Wang, Baorong (57193423339); Huang, Qian (57202544751); Zhu, Zhaolong (18938140200); Dou, Yanxing (57194283192); Jiao, Feng (26027917400); An, Shaoshan (55846848100)","57206693222; 57193423339; 57202544751; 18938140200; 57194283192; 26027917400; 55846848100","Resilience of soil organic carbon under precipitation variability: Insights from carbon-nitrogen dynamics in semi-arid grasslands","2026","Soil and Tillage Research","255","","106814","","","0","0","10.1016/j.still.2025.106814","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013154145&doi=10.1016%2Fj.still.2025.106814&partnerID=40&md5=7aac5bcb3e9100634b5e12dd4c410264","Northwest A&F University, Yangling, China; Northwest A&F University, Yangling, China; Northwest A&F University, Yangling, China; Northwest A&F University, Yangling, China; Northwest A&F University, Yangling, China","Li, Na, State Key Laboratory of Soil and Water Conservation and Desertification Control, Northwest A&F University, Yangling, China; Wang, Baorong, College of Grassland Agriculture, Northwest A&F University, Yangling, China; Huang, Qian, College of Natural Resources and Environment, Northwest A&F University, Yangling, China; Zhu, Zhaolong, Northwest A&F University, Yangling, China; Dou, Yanxing, Northwest A&F University, Yangling, China; Jiao, Feng, Northwest A&F University, Yangling, China; An, Shaoshan, State Key Laboratory of Soil and Water Conservation and Desertification Control, Northwest A&F University, Yangling, China","","Article","Final","","Scopus","2-s2.0-105013154145"
"Y., Gao, Yunxiao; Z., Han, Ze; Z., Li, Zhihui; X., Deng, Xiangzheng","Gao, Yunxiao (59447220100); Han, Ze (60041655700); Li, Zhihui (55869413300); Deng, Xiangzheng (7401769047)","59447220100; 60041655700; 55869413300; 7401769047","Global grain crops non-CO2 greenhouse gas emissions and mitigation potential integrating food security and climate change scenarios","2026","Resources, Conservation and Recycling","224","","108543","","","0","0","10.1016/j.resconrec.2025.108543","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013150610&doi=10.1016%2Fj.resconrec.2025.108543&partnerID=40&md5=14d81c0e9cba9e62a20990308c35d873","Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, China; Beijing Technology and Business University, Beijing, China; University of Chinese Academy of Sciences, Beijing, China","Gao, Yunxiao, Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, China; Han, Ze, Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, China; Li, Zhihui, Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, China; Deng, Xiangzheng, Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, China, Beijing Technology and Business University, Beijing, China, School of Economics and Management, University of Chinese Academy of Sciences, Beijing, China","","Article","Final","","Scopus","2-s2.0-105013150610"
"W., Ren, Wenxuan; Y., Cao, Yuwei; Q., Yang, Qing; Z., Zhang, Zongyue; Q., Wang, Qingrui; X., Nie, Xiaowen; J., Huang, Junling","Ren, Wenxuan (60040376900); Cao, Yuwei (57807938100); Yang, Qing (23390882900); Zhang, Zongyue (58079304100); Wang, Qingrui (57129261700); Nie, Xiaowen (60040003800); Huang, Junling (60039640800)","60040376900; 57807938100; 23390882900; 58079304100; 57129261700; 60040003800; 60039640800","Life cycle assessment of green hydrogen supply chains for vehicle use in China","2026","Renewable Energy","256","","124093","","","0","0","10.1016/j.renene.2025.124093","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013147685&doi=10.1016%2Fj.renene.2025.124093&partnerID=40&md5=7f9c5acee7c1daa5efc6dbb7d3c66bb9","Huazhong University of Science and Technology, Wuhan, China; PowerChina Huadong Engineering Corporation Limited, Hangzhou, China; Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China; Basic Science Center for Energy and Climate Change, Beijing, China; Harvard John A. Paulson School of Engineering and Applied Sciences, Cambridge, United States; Université PSL, Paris, France; Ltd., Shenyang, China","Ren, Wenxuan, Huazhong University of Science and Technology, Wuhan, China, PowerChina Huadong Engineering Corporation Limited, Hangzhou, China; Cao, Yuwei, Huazhong University of Science and Technology, Wuhan, China, Huazhong University of Science and Technology, Wuhan, China; Yang, Qing, Huazhong University of Science and Technology, Wuhan, China, Huazhong University of Science and Technology, Wuhan, China, Huazhong University of Science and Technology, Wuhan, China, Basic Science Center for Energy and Climate Change, Beijing, China, Harvard John A. Paulson School of Engineering and Applied Sciences, Cambridge, United States; Zhang, Zongyue, Huazhong University of Science and Technology, Wuhan, China, Huazhong University of Science and Technology, Wuhan, China, Centre for Observation, Université PSL, Paris, France; Wang, Qingrui, Huazhong University of Science and Technology, Wuhan, China, Huazhong University of Science and Technology, Wuhan, China; Nie, Xiaowen, Ltd., Shenyang, China; Huang, Junling, Huazhong University of Science and Technology, Wuhan, China","","Article","Final","","Scopus","2-s2.0-105013147685"
"W., Zhou, Wenqian; X., Li, Xiangli; H., Ju, Hengjin; L., Duanmu, Lin; S., Zheng, Shu","Zhou, Wenqian (57216269988); Li, Xiangli (7501696378); Ju, Hengjin (58831472400); Duanmu, Lin (16311724200); Zheng, Shu (57220791113)","57216269988; 7501696378; 58831472400; 16311724200; 57220791113","Numerical study on optimal rooftop PV design for urban heat mitigation and energy demand reduction","2026","Renewable Energy","256","","124213","","","0","0","10.1016/j.renene.2025.124213","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013139801&doi=10.1016%2Fj.renene.2025.124213&partnerID=40&md5=76ad444f9c9d57a5b62cd04d66e7a87f","Dalian University of Technology, Dalian, China; Tsinghua University, Beijing, China","Zhou, Wenqian, School of Civil Engineering, Dalian University of Technology, Dalian, China; Li, Xiangli, School of Civil Engineering, Dalian University of Technology, Dalian, China; Ju, Hengjin, School of Civil Engineering, Dalian University of Technology, Dalian, China; Duanmu, Lin, School of Civil Engineering, Dalian University of Technology, Dalian, China; Zheng, Shu, School of Civil Engineering, Tsinghua University, Beijing, China","","Article","Final","","Scopus","2-s2.0-105013139801"
"M., Tan, Minhang; Y., Hu, Yining; Y., Song, Yifei; Z., Huang, Zixuan; Y., Mu, Yujing; J., Liu, Junfeng; C., Zhang, Chenglong; P., Liu, Pengfei; Y., Zhang, Yuanyuan","Tan, Minhang (59222222300); Hu, Yining (59348428200); Song, Yifei (57200385270); Huang, Zixuan (58956114200); Mu, Yujing (7103373987); Liu, Junfeng (55705948900); Zhang, Chenglong (55998647400); Liu, Pengfei (57219087571); Zhang, Yuanyuan (55999586400)","59222222300; 59348428200; 57200385270; 58956114200; 7103373987; 55705948900; 55998647400; 57219087571; 55999586400","An improved open-top dynamic chambers method for measuring the exchange fluxes of N2O, NO and NH3 from farmland","2026","Journal of Environmental Sciences (China)","159","","","535","545","0","0","10.1016/j.jes.2025.03.021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013138353&doi=10.1016%2Fj.jes.2025.03.021&partnerID=40&md5=f4d7df8e2afb181ae7adf0c459b7ad66","Research Center for Eco-Environmental Sciences Chinese Academy of Sciences, Beijing, China; University of Chinese Academy of Sciences, Beijing, China; North China Electric Power University, Beijing, China; Beijing Research Institute of Coal Chemistry, Beijing, China","Tan, Minhang, Research Center for Eco-Environmental Sciences Chinese Academy of Sciences, Beijing, China, University of Chinese Academy of Sciences, Beijing, China; Hu, Yining, Research Center for Eco-Environmental Sciences Chinese Academy of Sciences, Beijing, China, North China Electric Power University, Beijing, China; Song, Yifei, Research Center for Eco-Environmental Sciences Chinese Academy of Sciences, Beijing, China, Beijing Research Institute of Coal Chemistry, Beijing, China; Huang, Zixuan, Research Center for Eco-Environmental Sciences Chinese Academy of Sciences, Beijing, China, University of Chinese Academy of Sciences, Beijing, China; Mu, Yujing, Research Center for Eco-Environmental Sciences Chinese Academy of Sciences, Beijing, China, University of Chinese Academy of Sciences, Beijing, China; Liu, Junfeng, Research Center for Eco-Environmental Sciences Chinese Academy of Sciences, Beijing, China; Zhang, Chenglong, Research Center for Eco-Environmental Sciences Chinese Academy of Sciences, Beijing, China, University of Chinese Academy of Sciences, Beijing, China; Liu, Pengfei, Research Center for Eco-Environmental Sciences Chinese Academy of Sciences, Beijing, China; Zhang, Yuanyuan, Research Center for Eco-Environmental Sciences Chinese Academy of Sciences, Beijing, China, University of Chinese Academy of Sciences, Beijing, China","","Article","Final","","Scopus","2-s2.0-105013138353"
"I., Arfa, Imen; A., González-Rosell, Adrián; K., Govorukh, Kristina; B., Bisselink, Berny; M., Blanco, Maria","Arfa, Imen (57219972929); González-Rosell, Adrián (57219973812); Govorukh, Kristina (57702423900); Bisselink, Berny (25928228900); Blanco, Maria (60041267900)","57219972929; 57219973812; 57702423900; 25928228900; 60041267900","Developing narratives for policy-relevant water-energy-food-ecosystem nexus pathways: How global and European Union drivers interact","2026","Environmental Impact Assessment Review","116","","108122","","","0","0","10.1016/j.eiar.2025.108122","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013137619&doi=10.1016%2Fj.eiar.2025.108122&partnerID=40&md5=97685a46f54bbf3954d202530b69c595","Universidad Politécnica de Madrid, Madrid, Spain; Universidad Politécnica de Madrid, Madrid, Spain; E3-Modelling S.A., Berlin, Germany; Unisystems Luxembourg Sàrl, Bertrange, Luxembourg","Arfa, Imen, Department of Agricultural Economics, Universidad Politécnica de Madrid, Madrid, Spain, Universidad Politécnica de Madrid, Madrid, Spain; González-Rosell, Adrián, Department of Agricultural Economics, Universidad Politécnica de Madrid, Madrid, Spain, Universidad Politécnica de Madrid, Madrid, Spain; Govorukh, Kristina, E3-Modelling S.A., Berlin, Germany; Bisselink, Berny, Unisystems Luxembourg Sàrl, Bertrange, Luxembourg; Blanco, Maria, Department of Agricultural Economics, Universidad Politécnica de Madrid, Madrid, Spain, Universidad Politécnica de Madrid, Madrid, Spain","","Article","Final","","Scopus","2-s2.0-105013137619"
"F., Arshad, Faiza; P., Ren, Peng; X., Yang, Xuemei; H., Sun, Huarui; Y., Qiao, Yuchen","Arshad, Faiza (57194875039); Ren, Peng (58440860200); Yang, Xuemei (57205630663); Sun, Huarui (56205531900); Qiao, Yuchen (57197706757)","57194875039; 58440860200; 57205630663; 56205531900; 57197706757","Recent breakthroughs in sulfide-functionalized metal–organic frameworks for electrocatalytic carbon dioxide reduction and hydrogen evolution reactions and their life cycle assessment","2026","Coordination Chemistry Reviews","546","","217029","","","0","0","10.1016/j.ccr.2025.217029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013134428&doi=10.1016%2Fj.ccr.2025.217029&partnerID=40&md5=b829ed580e6878163b35bac3b2d9b6ff","Harbin Institute of Technology, Harbin, China; Nankai University, Tianjin, China","Arshad, Faiza, School of Sciences, Harbin Institute of Technology, Harbin, China; Ren, Peng, School of Sciences, Harbin Institute of Technology, Harbin, China; Yang, Xuemei, School of Sciences, Harbin Institute of Technology, Harbin, China, Nankai University, Tianjin, China; Sun, Huarui, School of Sciences, Harbin Institute of Technology, Harbin, China; Qiao, Yuchen, School of Sciences, Harbin Institute of Technology, Harbin, China","","Review","Final","","Scopus","2-s2.0-105013134428"
"Z., Zhou, Zhengang; Z., Wu, Zhicheng; C., Liu, Chang; L., Shao, Lingyu; Y., Zhang, You; W., Liu, Weijie; H., Shen, Haitao; D., Yao, Dongwei; H., Fan, Haidong; C., Zheng, Chenghang","Zhou, Zhengang (58667578100); Wu, Zhicheng (57217077202); Liu, Chang (57200724742); Shao, Lingyu (57217078814); Zhang, You (57126483800); Liu, Weijie (57265294800); Shen, Haitao (60012656500); Yao, Dongwei (60041619400); Fan, Haidong (59895217700); Zheng, Chenghang (22942496100)","58667578100; 57217077202; 57200724742; 57217078814; 57126483800; 57265294800; 60012656500; 60041619400; 59895217700; 22942496100","The path to carbon neutral shipping: A comparative analysis of low carbon technologies","2026","Journal of Environmental Sciences (China)","159","","","606","616","0","0","10.1016/j.jes.2025.04.034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013131079&doi=10.1016%2Fj.jes.2025.04.034&partnerID=40&md5=1707f37f8475593a394b6f29bb0eb6c4","State Key Laboratory of Clean Energy Utilization, Hangzhou, China; Zhejiang Energy Marine Environmental Technology Co. Ltd, Hangzhou, China; Baima Lake Laboratory (Zhejiang Provincial Laboratory of Energy and Carbon Neutrality), Hangzhou, China","Zhou, Zhengang, Institute of Carbon Neutrality, State Key Laboratory of Clean Energy Utilization, Hangzhou, China; Wu, Zhicheng, Institute of Carbon Neutrality, State Key Laboratory of Clean Energy Utilization, Hangzhou, China; Liu, Chang, Institute of Carbon Neutrality, State Key Laboratory of Clean Energy Utilization, Hangzhou, China; Shao, Lingyu, Institute of Carbon Neutrality, State Key Laboratory of Clean Energy Utilization, Hangzhou, China; Zhang, You, Institute of Carbon Neutrality, State Key Laboratory of Clean Energy Utilization, Hangzhou, China; Liu, Weijie, Institute of Carbon Neutrality, State Key Laboratory of Clean Energy Utilization, Hangzhou, China; Shen, Haitao, Zhejiang Energy Marine Environmental Technology Co. Ltd, Hangzhou, China; Yao, Dongwei, Institute of Carbon Neutrality, State Key Laboratory of Clean Energy Utilization, Hangzhou, China; Fan, Haidong, Baima Lake Laboratory (Zhejiang Provincial Laboratory of Energy and Carbon Neutrality), Hangzhou, China; Zheng, Chenghang, Institute of Carbon Neutrality, State Key Laboratory of Clean Energy Utilization, Hangzhou, China, Baima Lake Laboratory (Zhejiang Provincial Laboratory of Energy and Carbon Neutrality), Hangzhou, China","","Article","Final","","Scopus","2-s2.0-105013131079"
"R.M., Nkuba, Robert Michael; E., Kato, Edward","Nkuba, Robert Michael (56902535000); Kato, Edward (26024799800)","56902535000; 26024799800","The effect of using indigenous and scientific forecasts on arable farmers’ crop yields: Evidence from Rwenzori region, Western Uganda","2026","Environmental Development","57","","101303","","","0","0","10.1016/j.envdev.2025.101303","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013096051&doi=10.1016%2Fj.envdev.2025.101303&partnerID=40&md5=82e744d080cb66665070b0d3e40d464e","University of Botswana, Gaborone, Botswana; International Food Policy Research Institute, Washington, D.C., United States","Nkuba, Robert Michael, Okavango Research Institute, University of Botswana, Gaborone, Botswana; Kato, Edward, International Food Policy Research Institute, Washington, D.C., United States","","Article","Final","","Scopus","2-s2.0-105013096051"
"E.L., Thipe, Ellen Letsogile; J.E., Hoffmann, Jaap E.; A.B., Sebitosi, Adoniya Ben","Thipe, Ellen Letsogile (57216161324); Hoffmann, Jaap E. (16424590300); Sebitosi, Adoniya Ben (6505811324)","57216161324; 16424590300; 6505811324","Greenhouse Microclimate Management and Solar Energy - A Review of Possibilities for Botswana amid Climate Change Challenges","2026","Renewable and Sustainable Energy Reviews","225","","116145","","","0","0","10.1016/j.rser.2025.116145","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013092860&doi=10.1016%2Fj.rser.2025.116145&partnerID=40&md5=bb5baa447c0a59aca55b6a9cc600ee4a","Stellenbosch University, Stellenbosch, South Africa","Thipe, Ellen Letsogile, Department of Mechanical and Mechatronic Engineering, Stellenbosch University, Stellenbosch, South Africa; Hoffmann, Jaap E., Department of Mechanical and Mechatronic Engineering, Stellenbosch University, Stellenbosch, South Africa; Sebitosi, Adoniya Ben, Department of Mechanical and Mechatronic Engineering, Stellenbosch University, Stellenbosch, South Africa","","Review","Final","","Scopus","2-s2.0-105013092860"
"A., Alsubaih Ahmed, A.; K., Sepehrnoori, Kamy","Alsubaih Ahmed, A. (56022907800); Sepehrnoori, Kamy (7006884217)","56022907800; 7006884217","Comprehensive analysis of cement integrity in CO2 storage wells: Integrating thermomechanical and chemical effects","2026","Geoenergy Science and Engineering","256","","214152","","","0","0","10.1016/j.geoen.2025.214152","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012994754&doi=10.1016%2Fj.geoen.2025.214152&partnerID=40&md5=3deaddb21bf41bdbfc8c59f2934b2e8c","Cockrell School of Engineering, Austin, United States","Alsubaih Ahmed, A., Cockrell School of Engineering, Austin, United States; Sepehrnoori, Kamy, Cockrell School of Engineering, Austin, United States","","Article","Final","","Scopus","2-s2.0-105012994754"
"Q., Yang, Qin; D., Shangguan, Donghui; T., Han, Tianding; D., Li, Da; A.Q., Butt, Asim Qayyum","Yang, Qin (58571622600); Shangguan, Donghui (7005703628); Han, Tianding (8600188300); Li, Da (60035766800); Butt, Asim Qayyum (58549683700)","58571622600; 7005703628; 8600188300; 60035766800; 58549683700","Distribution, assessment, and sources of nutrients in river water in the headwaters of the Shule River Basin, Northeastern Qinghai-Tibet Plateau","2026","Journal of Environmental Sciences (China)","159","","","502","511","0","0","10.1016/j.jes.2025.04.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012984776&doi=10.1016%2Fj.jes.2025.04.008&partnerID=40&md5=a7521b5d3129c0c112c2916c809ada6b","Northwest Institute of Eco-Environment and Resources, Lanzhou, China; University of Chinese Academy of Sciences, Beijing, China; CAS-HEC, Islamabad, Pakistan","Yang, Qin, Key Laboratory of Cryospheric Science and Frozen Soil Engineering, Northwest Institute of Eco-Environment and Resources, Lanzhou, China, University of Chinese Academy of Sciences, Beijing, China; Shangguan, Donghui, Key Laboratory of Cryospheric Science and Frozen Soil Engineering, Northwest Institute of Eco-Environment and Resources, Lanzhou, China, University of Chinese Academy of Sciences, Beijing, China, CAS-HEC, Islamabad, Pakistan; Han, Tianding, Key Laboratory of Cryospheric Science and Frozen Soil Engineering, Northwest Institute of Eco-Environment and Resources, Lanzhou, China, University of Chinese Academy of Sciences, Beijing, China; Li, Da, Key Laboratory of Cryospheric Science and Frozen Soil Engineering, Northwest Institute of Eco-Environment and Resources, Lanzhou, China, University of Chinese Academy of Sciences, Beijing, China; Butt, Asim Qayyum, Key Laboratory of Cryospheric Science and Frozen Soil Engineering, Northwest Institute of Eco-Environment and Resources, Lanzhou, China, University of Chinese Academy of Sciences, Beijing, China","","Article","Final","","Scopus","2-s2.0-105012984776"
"H., Zhang, Haotian; Z., Wang, Zhaohua; C., Wang, Can; Y., Ding, Yueting; Z., Shen, Zhiyang; S., Blancard, Stéphane","Zhang, Haotian (57362608100); Wang, Zhaohua (57192245952); Wang, Can (60035819500); Ding, Yueting (57205260132); Shen, Zhiyang (56567084700); Blancard, Stéphane (12806111100)","57362608100; 57192245952; 60035819500; 57205260132; 56567084700; 12806111100","Critical material and regional inequality: Material demand under diverging decarbonization pathways in China's power sector","2026","Resources, Conservation and Recycling","224","","108542","","","0","0","10.1016/j.resconrec.2025.108542","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012962772&doi=10.1016%2Fj.resconrec.2025.108542&partnerID=40&md5=cb95251bf62764c9c149e8f1d528a283","School of Economics, Beijing Institute of Technology, Beijing, China; Ministry of Industry and Information Technology, Beijing, China; School of Management, Beijing Institute of Technology, Beijing, China; Lille Économie Management ( LEM ), Lille, France; Centre d'Economie et Sociologie Appliquées à l'Agriculture et aux Espaces Ruraux, Dijon, France","Zhang, Haotian, School of Economics, Beijing Institute of Technology, Beijing, China, Ministry of Industry and Information Technology, Beijing, China; Wang, Zhaohua, School of Economics, Beijing Institute of Technology, Beijing, China, Ministry of Industry and Information Technology, Beijing, China; Wang, Can, Ministry of Industry and Information Technology, Beijing, China, School of Management, Beijing Institute of Technology, Beijing, China; Ding, Yueting, School of Economics, Beijing Institute of Technology, Beijing, China, Ministry of Industry and Information Technology, Beijing, China; Shen, Zhiyang, Lille Économie Management ( LEM ), Lille, France; Blancard, Stéphane, Centre d'Economie et Sociologie Appliquées à l'Agriculture et aux Espaces Ruraux, Dijon, France","","Article","Final","","Scopus","2-s2.0-105012962772"
"N.S., Ramanathan, N. S.; P., Bharadwaj, Pallavi","Ramanathan, N. S. (58916047700); Bharadwaj, Pallavi (56585560700)","58916047700; 56585560700","Data-driven real-time dynamic pricing for dual-PV-grid-powered bidirectional electric vehicle charging","2026","Electric Power Systems Research","250","","112071","","","0","0","10.1016/j.epsr.2025.112071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012949574&doi=10.1016%2Fj.epsr.2025.112071&partnerID=40&md5=cecdbe434d8d1bd43e1c351ca4368e65","Indian Institute of Technology Gandhinagar, Gandhinagar, India","Ramanathan, N. S., Department of Electrical Engineering, Indian Institute of Technology Gandhinagar, Gandhinagar, India; Bharadwaj, Pallavi, Department of Electrical Engineering, Indian Institute of Technology Gandhinagar, Gandhinagar, India","","Article","Final","","Scopus","2-s2.0-105012949574"
"L.S., Baiyegunhi, Lloyd S.","Baiyegunhi, Lloyd S. (35621597300)","35621597300","Climate change adaptation in NTFP-Based livelihoods: Impacts on female-headed households’ income in Limpopo, South Africa","2026","Environmental Development","57","","101307","","","0","0","10.1016/j.envdev.2025.101307","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012899566&doi=10.1016%2Fj.envdev.2025.101307&partnerID=40&md5=2f362ff0d1fd83beac9c395332b8096d","University of KwaZulu-Natal, Durban, South Africa","Baiyegunhi, Lloyd S., Pietermaritzburg Campus, University of KwaZulu-Natal, Durban, South Africa","","Article","Final","","Scopus","2-s2.0-105012899566"
"V., Venugopal, Vidhya; R., Shanmugam, Rekha; P.K., Latha, P. K.","Venugopal, Vidhya (7102019763); Shanmugam, Rekha (57254166000); Latha, P. K. (57210663782)","7102019763; 57254166000; 57210663782","Heat-induced labour capacity loss- future climate change scenario prediction","2026","Environmental Development","57","","101304","","","0","0","10.1016/j.envdev.2025.101304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012884228&doi=10.1016%2Fj.envdev.2025.101304&partnerID=40&md5=30d68ed263c3cb278d8be80d2aad8a00","Sri Ramachandra Institute of Higher Education and Research, Chennai, India","Venugopal, Vidhya, Department of Environmental Health Engineering, Sri Ramachandra Institute of Higher Education and Research, Chennai, India; Shanmugam, Rekha, Department of Environmental Health Engineering, Sri Ramachandra Institute of Higher Education and Research, Chennai, India; Latha, P. K., Department of Environmental Health Engineering, Sri Ramachandra Institute of Higher Education and Research, Chennai, India","","Article","Final","","Scopus","2-s2.0-105012884228"
"N., Wang, Nan; C., Hernández-Fontes, Carlos; N., Gómez-Garduño, Nayeli; H., Pfeiffer, Heriberto","Wang, Nan (58117001600); Hernández-Fontes, Carlos (57208860372); Gómez-Garduño, Nayeli (57205602653); Pfeiffer, Heriberto (7103003652)","58117001600; 57208860372; 57205602653; 7103003652","Dual-reactor system implementation for Li5FeO4-assisted sorption enhanced steam reforming for hydrogen production, during biomass pyrolysis","2026","Renewable Energy","256","","124116","","","0","0","10.1016/j.renene.2025.124116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012872794&doi=10.1016%2Fj.renene.2025.124116&partnerID=40&md5=1e26de082a592f2642dd14befccd9a4b","Instituto de Investigaciones en Materiales, Mexico, Mexico","Wang, Nan, Instituto de Investigaciones en Materiales, Mexico, Mexico; Hernández-Fontes, Carlos, Instituto de Investigaciones en Materiales, Mexico, Mexico; Gómez-Garduño, Nayeli, Instituto de Investigaciones en Materiales, Mexico, Mexico; Pfeiffer, Heriberto, Instituto de Investigaciones en Materiales, Mexico, Mexico","","Article","Final","","Scopus","2-s2.0-105012872794"
"C., Siskos, Christoforos; P., Manakas, Pantelis; L.S., Karaoglanoglou, Lazaros S.; A., Vlysidis, Anestis","Siskos, Christoforos (60033521600); Manakas, Pantelis (58998204800); Karaoglanoglou, Lazaros S. (36613278000); Vlysidis, Anestis (35365219200)","60033521600; 58998204800; 36613278000; 35365219200","Techno-economic and environmental analysis of methanol production from cement carbon dioxide emissions","2026","Renewable Energy","256","","124109","","","0","0","10.1016/j.renene.2025.124109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012829766&doi=10.1016%2Fj.renene.2025.124109&partnerID=40&md5=38abb712ea6e5628a921958bb65ba406","National Technical University of Athens (NTUA), Athens, Greece","Siskos, Christoforos, National Technical University of Athens (NTUA), Athens, Greece; Manakas, Pantelis, National Technical University of Athens (NTUA), Athens, Greece; Karaoglanoglou, Lazaros S., National Technical University of Athens (NTUA), Athens, Greece; Vlysidis, Anestis, National Technical University of Athens (NTUA), Athens, Greece","","Article","Final","","Scopus","2-s2.0-105012829766"
"H.Y.L., Mak, Ho Yi Lydia; Y., Zhang, Yi; X., Shi, Xiaoming","Mak, Ho Yi Lydia (57423000100); Zhang, Yi (59223389000); Shi, Xiaoming (56194231200)","57423000100; 59223389000; 56194231200","Microphysical analysis on the impacts of reduced aerosol concentrations on tropical cyclone precipitation in South China Area","2026","Atmospheric Research","328","","108405","","","0","0","10.1016/j.atmosres.2025.108405","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012822085&doi=10.1016%2Fj.atmosres.2025.108405&partnerID=40&md5=e75558e925e7dc0d90b6b6ea6cb52771","Hong Kong University of Science and Technology, Hong Kong, Hong Kong; University of Toronto, Toronto, Canada","Mak, Ho Yi Lydia, Division of Environment and Sustainability, Hong Kong University of Science and Technology, Hong Kong, Hong Kong; Zhang, Yi, University of Toronto, Toronto, Canada; Shi, Xiaoming, Division of Environment and Sustainability, Hong Kong University of Science and Technology, Hong Kong, Hong Kong","","Article","Final","","Scopus","2-s2.0-105012822085"
